Day,Call/Put,OptionPrice,Delta,Gamma,Vega,Theta,Rho
1,CALL,736.454,0.482383,9.58039e-005,4072.25,-4716.68,1363.32
1,PUT,903.707,-0.517617,9.58039e-005,4072.29,-4579.63,-1629.49
2,CALL,704.553,0.477807,9.61642e-005,3994.01,-4776.76,1295.22
2,PUT,910.166,-0.522194,9.61642e-005,3994.05,-4644.53,-1597.85
3,CALL,793.963,0.501769,9.66109e-005,3957.28,-4898.73,1367.14
3,PUT,789.212,-0.498231,9.66108e-005,3957.32,-4770.44,-1426.14
4,CALL,899.799,0.527516,9.67883e-005,3872.18,-4968.37,1442.16
4,PUT,670.834,-0.472484,9.67883e-005,3872.21,-4844.14,-1251.63
5,CALL,895.034,0.529495,9.71694e-005,3795.34,-5047.9,1400.91
5,PUT,648.708,-0.470505,9.71694e-005,3795.37,-4928.52,-1193.14
6,CALL,884.124,0.530249,9.7573e-005,3719.64,-5134.87,1353.15
6,PUT,631.132,-0.469751,9.7573e-005,3719.68,-5020.6,-1141.15
7,CALL,914.502,0.539443,9.78346e-005,3621.83,-5199.85,1343.13
7,PUT,582.291,-0.460557,9.78346e-005,3621.87,-5090.05,-1051.53
8,CALL,810.215,0.521108,9.85628e-005,3578.78,-5345.41,1212.62
8,PUT,635.201,-0.478892,9.85628e-005,3578.81,-5240.81,-1082.31
9,CALL,877.112,0.538124,9.87327e-005,3466.64,-5404.99,1233.42
9,PUT,556.31,-0.461876,9.87327e-005,3466.67,-5304.84,-961.66
10,CALL,848.971,0.53567,9.92327e-005,3391.04,-5524.92,1170.96
10,PUT,549.175,-0.464331,9.92327e-005,3391.07,-5429.92,-924.428
11,CALL,952.54,0.559014,9.91139e-005,3224.8,-5507.69,1210.48
11,PUT,453.985,-0.440986,9.91139e-005,3224.83,-5416.86,-785.217
12,CALL,817.231,0.535947,0.000100165,3219.46,-5767.63,1068.32
12,PUT,515.099,-0.464053,0.000100165,3219.49,-5682.04,-827.637
13,CALL,755.945,0.526888,0.000100815,3152.34,-5942.63,982.056
13,PUT,530.572,-0.473112,0.000100815,3152.36,-5862.13,-814.056
14,CALL,959.231,0.569564,0.000100173,2896.09,-5768.17,1082.41
14,PUT,372.551,-0.430436,0.000100173,2896.11,-5691.55,-613.937
15,CALL,804.97,0.544002,0.000101476,2918.82,-6153.13,939.128
15,PUT,434.867,-0.455998,0.000101476,2918.84,-6081.93,-657.552
16,CALL,931.043,0.570888,0.000101117,2687.95,-6021.77,972.9
16,PUT,334.13,-0.429112,0.000101117,2687.96,-5954.64,-523.86
17,CALL,879.527,0.564983,0.000101866,2616.93,-6254.71,897.522
17,PUT,332.801,-0.435017,0.000101866,2616.94,-6192.42,-499.522
18,CALL,930.389,0.577262,0.000101887,2428.73,-6217.4,876.465
18,PUT,280.456,-0.422738,0.000101887,2428.74,-6159.8,-420.787
19,CALL,822.94,0.561815,0.000103086,2411.82,-6657.75,774.79
19,PUT,303.334,-0.438185,0.000103086,2411.84,-6605.16,-422.643
20,CALL,782.009,0.558166,0.000103809,2314.81,-6930.25,707.499
20,PUT,293.227,-0.441834,0.000103809,2314.82,-6882.42,-390.167
21,CALL,503.562,0.506994,0.000105606,2365.42,-7768.5,511.017
21,PUT,444.887,-0.493006,0.000105606,2365.43,-7725.95,-486.908
22,CALL,523.645,0.51673,0.000106197,2232.06,-8092.54,487.061
22,PUT,383.126,-0.48327,0.000106197,2232.07,-8054.6,-411.097
23,CALL,553.046,0.528088,0.000106716,2071.91,-8377.89,463.562
23,PUT,317.102,-0.471912,0.000106716,2071.92,-8344.59,-334.88
24,CALL,352.755,0.489483,0.000107797,1968.92,-9050.92,320.053
24,PUT,441.1,-0.510517,0.000107797,1968.93,-9022.55,-378.494
25,CALL,272.35,0.475717,0.000108437,1781.26,-9438.89,243.072
25,PUT,476.327,-0.524283,0.000108437,1781.26,-9415.19,-355.657
26,CALL,591.356,0.550602,0.00010831,1482.43,-9031.64,343.068
26,PUT,166.298,-0.449398,0.00010831,1482.43,-9012.15,-155.907
27,CALL,611.394,0.558864,0.000108725,1216.27,-8510.33,294.952
27,PUT,116.935,-0.441136,0.000108725,1216.27,-8495.35,-104.218
28,CALL,420.824,0.53274,0.000111017,1190.83,-21979.5,197.169
28,PUT,145.809,-0.46726,0.000111017,1190.84,-10515.3,-102.208
29,CALL,325.207,0.523418,0.000112618,991.69,-18242.4,127.691
29,PUT,128.495,-0.476582,0.000112618,991.692,-10043.1,-71.8943
30,CALL,504.521,0.557908,0.000111641,332.982,-24105.7,89.62
30,PUT,18.098,-0.442093,0.000111641,332.981,-3836.88,-10.2107
31,CALL,635.232,0.575623,0.000110045,0,-0,0
31,PUT,0,-0.424378,0.000110045,0,-0,0
